AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,COMP_CODE,LIGHTACTV,LIGHTINTNS
16CB2F73-8872-42C4-8661-5111BE67846D,27-Sep,2300,300,GRASS,,
4892FD57-A27D-4ECC-94CE-D3593871895C,13/31,5497,100,ASPH,2,LIH
85B7334A-377A-4827-8031-CBC6CF4653C3,29-Nov,3302,75,ASPH,2,LIM
A25F9C4B-80D8-46D4-85D8-E8EECFF163DB,15/33,3260,140,GRASS,0,LIL
CF6D995F-45BD-4AF4-9742-F94BCB88B36A,13/31,4102,75,ASPH,2,LIM
D9F71D10-93B2-422F-8A4A-4F797B96FA9D,E/W,3000,300,GRASS,,
463C47BF-E9D0-4361-97E5-E6BF01FE9CFF,09W/27W,5000,300,WATER,,
5C153D05-FAC1-4EC1-90BD-20A2E521A619,H1,45,45,CONC,,
912203E9-ED73-462F-A025-A5665CB7542D,27-Sep,2500,300,GRASS,,
408C0B9C-2E08-4EF5-B2BD-9B9A7509CCD4,15/33,3297,75,ASPH,2,LIM
407E23F1-34DF-426D-963F-554016AE4BA5,16/34,3000,75,ASPH,2,LIM
68DF5918-B722-4A4F-99FF-B5B9748678C4,15/33,2500,60,ASPH,0,OTHER
AF4BA515-FBF2-4854-918A-36756EEDE2F8,27-Sep,5010,100,ASPH,2,LIH
9447B4B7-F000-4D59-A925-1834DD24BDA2,H1,90,105,ASPH,0,OTHER
26AA90B4-35DE-4E47-984E-5D014449E4E1,23-May,2081,200,GRASS,2,
26AA90B4-35DE-4E47-984E-5D014449E4E1,30-Dec,4001,100,ASPH,2,LIM
59C56EC1-27E8-4432-A06E-107D6888F471,13/31,2765,154,GRASS,,
0E67CAD4-19BC-4E1B-BD97-0AB14AA04F90,H1,120,100,CONC,2,OTHER
8AC59680-E8AF-4E1B-B036-1B61E8A0BC3F,20-Feb,7301,150,CONC,2,LIM
8AC59680-E8AF-4E1B-B036-1B61E8A0BC3F,13/31,9034,150,CONC,2,LIH
FE7ABAA0-6CE5-4F27-AFEE-CF586CA3CA23,H1,91,51,CONC,2,OTHER
E07AF137-5B0A-41A2-9DA0-74B183786C30,H1,50,22,CONC,,
0F1D47E1-0C66-482B-A272-3D6D8B74302D,27-Sep,2500,300,ASP+GRS,,
A7ECAABA-7C2B-4FFB-9CD5-C1A3996E79A9,18W/36W,4000,300,WATER,,
C256E1CF-C219-4C99-B56E-139330C36623,E/W,2550,300,GRASS,,
4CA4938C-D549-4B0F-B517-680051274433,16/34,2300,300,GRASS,,
E40FBD83-59FE-4F88-A6AB-5EC22A8B8A8F,24-Jun,2097,250,GRASS,2,
37E38FBD-A82C-46FC-B84C-F29D6D59ED44,N/S,3000,300,GRASS,,
E0FBE752-4E34-4F91-98A2-1C83F8B80B3C,27-Sep,3600,300,GRASS,,
E0FBE752-4E34-4F91-98A2-1C83F8B80B3C,18/36,2600,300,GRASS,,
EE47F08E-2FAA-4412-8009-CC46B812086A,13/31,3300,75,ASPH,2,LIM
A9CB80B9-4F44-4D2D-92D0-0872AF70866B,23-May,2778,196,GRASS,2,
A9CB80B9-4F44-4D2D-92D0-0872AF70866B,15/33,4500,75,ASPH,2,LIM
288158E5-E405-4C63-8C87-2DEF9BB4803C,18/36,2600,300,GRASS,,
935B0394-8BD4-4AB9-BA5E-6FAF76F20814,29-Nov,2000,300,GRASS,,
0363739E-54B7-45CE-8C1E-97B6E1FF6305,18/36,1562,300,GRASS,,
3F37CFC9-342B-4B14-BFB1-D0EF3D88D33C,17/35,2250,100,GRASS,,
2FA4F30D-ABD5-4FC4-B8E0-0DB71CBE9CBF,03W/21W,3000,300,WATER,,
2FA4F30D-ABD5-4FC4-B8E0-0DB71CBE9CBF,09W/27W,15000,300,WATER,,
113333DA-C3ED-4EBE-9B46-D4BB933E8935,23-May,3000,60,ASPH,2,LIM
113333DA-C3ED-4EBE-9B46-D4BB933E8935,16/34,5756,100,ASPH,2,LIH
6CA72171-37FB-46CF-B53F-50F52CA9E175,14/32,2997,60,ASPH,0,LIL
ECE4DB67-55CE-43DD-9DA5-E9EE835B91C5,22-Apr,3075,75,ASPH,2,
ECE4DB67-55CE-43DD-9DA5-E9EE835B91C5,13/31,6758,150,ASPH,2,LIH
AA5822DF-3A15-480A-9FC3-D2D690168FB3,27-Sep,2800,300,GRASS,,
77359797-6A3F-4A9B-975D-8388DD2487B1,03W/21W,2500,300,WATER,,
9B59243E-DD0A-4547-BA95-83B02C56CACA,27-Sep,3000,300,GRASS,,
A2814E55-3822-4C8A-AFCF-88B5E3858E68,H1,50,50,CONC,,
4CA1FA08-A9A0-4FEE-B027-EC6255DD6FA5,16/34,2902,150,GRASS,,
55F726AE-DB54-4377-9357-494D7D3FA6ED,24-Jun,2751,75,ASPH,2,LIM
5B32F49F-E30A-4296-9A8C-AF6419F0D56C,18/36,2590,300,GRASS,3,OTHER
2DE3127B-2C6F-418E-BEFD-600DBC6FF662,27-Sep,850,300,GRASS,,
B4AFE50A-3AA8-41D3-9EC0-60993353A1A2,N/S,1830,300,GRASS,,
D6A26188-5E7E-496C-A9CB-30AEE69AE1CC,15/33,4000,75,ASPH,2,LIM
C0C74C53-5C9F-46CA-8A51-BB565B167E6F,E/W,2300,300,GRASS,,
476EF524-1232-4E1F-814E-112C3D8E0084,22-Apr,2999,75,ASPH,2,
476EF524-1232-4E1F-814E-112C3D8E0084,13/31,7400,150,ASPH,2,LIH
446AE940-6475-44BF-BA86-013AFF449907,H1,50,50,CONC,3,OTHER
4CD18612-A024-4888-9206-1174A24C0976,17/35,2606,159,GRASS,0,OTHER
A6DD3A42-8E8E-48B1-926C-54AF8E3A0BE1,28-Oct,2500,300,GRASS,,
614132B6-BBF1-4D1B-BDFC-C230B1260B9A,N/S,3000,300,GRASS,,
75FFDC06-9355-4D5D-B54B-7ED483DB8630,13/31,2506,300,GRASS,,
A4418611-0FC9-4834-B233-4D41B6B6A36B,H1,100,100,CONC,0,
3F9D1647-2756-4AF2-93F4-9954E1AEEEB6,17/35,1940,300,GRASS,,
5396DF38-535C-41FF-8F97-5387B0495C19,13/31,2000,300,GRASS,,
39F9793D-C933-4DCC-9409-B9EEC508BC7A,25-Jul,2600,300,GRASS,,
39F9793D-C933-4DCC-9409-B9EEC508BC7A,15/33,3000,300,GRASS,,
97ACDE8A-EB90-49FB-8430-589EB1333558,13/31,3000,75,ASPH,2,LIM
1F9E2A3A-C1F7-4980-948B-5BAA0EAEC48B,H1,50,50,CONC,0,OTHER
DE3CB4D1-EBE6-4DC3-9665-1E8D6834658B,16/34,1650,300,GRASS,,
F6C3AE56-CB6A-4631-B11D-069E7696E072,27-Sep,2383,300,GRASS,3,LIL
96A761B9-06D9-4AB1-82DA-3A4616188076,N/S,5500,300,WATER,,
96A761B9-06D9-4AB1-82DA-3A4616188076,NE/SW,6500,300,WATER,,
B24E5BA7-0F8C-450D-8A63-51E31EA433FA,13/31,4002,100,ASPH,2,LIM
F060CDA2-B71F-4B90-8282-C954AED7BACA,H1,45,45,CONC,3,OTHER
1731927F-B0ED-4BDC-A92C-062060F36FE4,18/36,2480,300,GRASS,,
ED9AA286-2FAE-453E-8425-2BD517BF5E35,13/31,4010,75,ASPH,2,LIM
0FAA72B6-8D71-4055-9300-E065076B40F7,22-Apr,4000,75,ASPH,2,LIM
0FAA72B6-8D71-4055-9300-E065076B40F7,15/33,6600,100,CONC,2,LIH
36CC7376-058A-4446-B537-ABC24A063F3A,E/W,4000,300,WATER,,
80C8C225-C8F9-4FA1-9AB0-241F385D1DC0,28-Oct,2796,60,ASPH,0,LIL
3760B65A-389E-401A-9E6D-79E0BF8DB0F0,29-Nov,3400,300,GRASS,,
4FF6B61D-E85B-45B7-BB17-1B18D5F267EA,20-Feb,3999,75,ASPH,2,LIM
4FF6B61D-E85B-45B7-BB17-1B18D5F267EA,30-Dec,7221,100,ASPH,2,LIH
FD4CE56F-3889-42B6-BF90-8555977C3A56,14/32,3400,75,ASPH,2,LIM
5EAF86AF-B58D-46B4-916B-0259C3B5C8C9,05W/23W,10000,300,WATER,,
5EAF86AF-B58D-46B4-916B-0259C3B5C8C9,14W/32W,10000,300,WATER,,
7D7853D9-CAC2-454B-82C9-D1786D98BE59,N/S,2600,300,GRASS,,
BD238A74-F780-43C2-A0AE-BB555681DB41,18/36,2400,300,GRASS,,
AE7B28EE-A05A-4C57-A780-E6F42BD69D05,16/34,2900,150,GRASS,0,OTHER
08D02828-E22C-40C0-A0EE-F5A72112C094,06L/24R,2500,75,ASPH,2,LIM
72690A74-AA09-4716-85B8-465DF6F8E4B3,27-Sep,5000,100,ASPH,2,LIH
72690A74-AA09-4716-85B8-465DF6F8E4B3,18/36,4855,100,ASPH,2,LIM
6F05232A-B610-403A-9E91-4071FF8BE51C,E/W,2300,300,GRASS,,
417F5B3C-C7C9-4A70-BC48-0E96F84A4228,21-Mar,2361,165,GRASS,2,
417F5B3C-C7C9-4A70-BC48-0E96F84A4228,14/32,3999,75,ASPH,2,LIM
402A3544-4886-4C1D-92EE-0D43B66E97FA,H1,45,45,CONC,,
AAB989D6-762C-419E-BA7D-67E0D33F719C,18/36,2200,300,GRASS,,
DB5A1C3B-6A30-484C-814C-B4D676713E26,18/36,2200,300,GRASS,,
C85F3ACC-1369-46A0-B36E-EE68E953E2F3,30-Dec,4300,75,ASPH,2,LIM
36475E15-8A0A-4A91-B0D7-402AD164B45D,22-Apr,3200,75,ASPH,2,LIM
F65F59E4-2219-4D2B-A876-C102C2E2C76C,H1,45,45,CONC,2,OTHER
8509BFAD-138E-48FD-85DB-07978C4E169E,17/35,4794,75,ASPH,2,LIM
12E892B1-980D-4EB6-B707-6B2D2690B378,H1,50,50,CONC,3,OTHER
FD240DBE-232A-4CF1-8B32-81FB2D5A04AC,22-Apr,2637,145,GRASS,2,
FD240DBE-232A-4CF1-8B32-81FB2D5A04AC,14/32,4002,75,ASPH,2,LIM
47BDDE4A-0DC5-491E-B900-9531637CEC4C,30-Dec,3199,147,GRASS,0,OTHER
549007CA-41B1-4DAF-B48E-74AB132CC500,27-Sep,2300,300,GRASS,,
F20230BD-31A2-41F6-B931-82636B772CF9,27-Sep,2100,300,GRASS,,
6A1964BA-CC2B-43AA-9966-34CC24C6133F,29-Nov,3498,75,ASPH,0,LIL
1D5126CC-E8BF-4E60-A9C8-AB12E0D8D918,18/36,3500,300,GRASS,,
6B38433B-F628-42F2-BBB5-8958089F2F52,H1,50,50,CONC,3,OTHER
D129C98B-8593-494D-B008-2DC273EC812F,18/36,2500,300,GRASS,,
6CDD6198-08EA-4017-91F1-65FC92BD3911,14W/32W,5000,300,WATER,,
0DFC3402-83C8-437D-B47E-DA4AFE1BB610,28-Oct,1900,300,GRASS,,
4B99B503-92CA-4A95-9E8D-A7F555AAC047,13/31,4000,75,ASPH,2,LIM
221CD7AA-54F6-4DDD-81FB-9C8A45D0C7D9,22-Apr,2175,300,GRASS,2,
221CD7AA-54F6-4DDD-81FB-9C8A45D0C7D9,16/34,3417,75,ASPH,2,LIM
056A3AF1-2871-4095-BA18-47C0612F63BC,H1,45,45,CONC,,
AD0AE837-934B-463B-A020-D64A0C1AF7EA,28-Oct,2100,300,GRASS,,
59557838-672D-4A39-94FD-65D4DE8330B6,23-May,3000,75,ASPH,2,LIM
EEA380B0-2473-4740-ACD6-2E9837DDB8E2,27-Sep,2522,221,GRASS,2,
EEA380B0-2473-4740-ACD6-2E9837DDB8E2,18/36,4306,75,ASPH,2,LIM
3478ED33-37F1-4ED3-8149-8E6AD3ED8A7D,N/S,2300,300,GRASS,,
179BC373-BFD3-41DB-84E0-9222EB146929,N/S,10000,300,WATER,,
E6E87703-95CC-4D52-B7C1-5BE233E49F24,H1,11,11,WOOD,,OTHER
F51296FE-A075-4931-A993-A310CC8DF1AA,H1,90,90,ASPH,,
3C60A539-54EA-4212-A749-D4C67C857898,18/36,3700,300,GRASS,,
ADE5AA57-9A45-40AA-92E3-E0C8076BB513,29-Nov,4001,75,ASPH,2,LIM
19347E25-19CE-4422-A3C0-EC00185833D5,27-Sep,1500,300,GRASS,,
E0ABFE8E-1038-428E-9193-6D9963F6333C,27-Sep,1320,300,GRASS,,
F43E771B-D697-4236-94A0-939B516A0973,27-Sep,2400,300,GRASS,,
31B05DA4-D25F-40B4-9ABC-C80DD20CEE0C,15/33,3900,75,ASPH,2,LIM
CB993048-6D3A-410C-9CC6-F2E058DC69FE,08W/26W,8100,300,WATER,,
4095D03A-A9CB-4D26-A5A2-B60748C5DFBD,NE/SW,3000,300,WATER,,
4095D03A-A9CB-4D26-A5A2-B60748C5DFBD,NNE/SSW,2800,300,WATER,,
4095D03A-A9CB-4D26-A5A2-B60748C5DFBD,NW/SE,2500,300,WATER,,
CEE32ED8-7125-4CD4-8BA2-0A9F76ABCA3E,N/S,2000,300,GRASS,,
51516998-0207-46BB-8BFA-93B4DD2C8744,E/W,14000,300,WATER,,
51516998-0207-46BB-8BFA-93B4DD2C8744,NE/SW,5200,300,WATER,,
51516998-0207-46BB-8BFA-93B4DD2C8744,NW/SE,14000,300,WATER,,
E40FBD83-59FE-4F88-A6AB-5EC22A8B8A8F,16/34,4400,75,ASPH,2,LIM
D6FCFAC7-0051-42C3-87D9-1BB743617D7D,N/S,1200,300,GRASS,,
CB193AA8-FE29-4CF0-99EA-3285A899C547,16/34,4401,75,ASPH,2,LIM
748D690C-35A0-46B7-8E65-8799EA5051B2,16/34,3200,60,ASPH,2,LIM
8156B4CC-FA85-4BA0-8D69-50EF2A0C5CB0,18/36,2200,300,GRASS,,
D92AD138-A741-4739-BAF4-1F3AA146879B,17/35,1600,300,GRASS,,
2730451B-0D90-4C54-85FF-E50DAF3B55C6,H1,60,60,ASPH,,
7BC69C13-E48F-476B-985B-F4CA4419DF74,23-May,3000,75,ASPH,2,LIM
7BC69C13-E48F-476B-985B-F4CA4419DF74,13/31,7500,150,CONC,2,LIH
08D97D85-339C-4638-ACBC-E4FB3DC4AB6B,18/36,2600,300,GRASS,,
06EFEDDF-D409-4803-8D26-55D3D99ACB75,H1,40,40,CONC,,
007B6A29-BDE7-4E26-9E04-ACCA2A0AEBCD,15/33,3999,75,ASPH,2,LIM
4B493C8C-9AC0-4C8A-A2CA-82981D90E4B5,22-Apr,2496,75,ASPH,2,
4B493C8C-9AC0-4C8A-A2CA-82981D90E4B5,14/32,2849,75,ASPH,2,LIM
D72CDB13-163A-4356-A332-D601A7248522,H1,40,50,CONC+ASPH,0,OTHER
0B72E597-5C46-4503-A171-C82A73896C21,H1,44,44,CONC,,
8D77AF5F-B2E1-4918-8B66-C1C41043DE01,27-Sep,3642,100,ASPH,2,LIM
8D77AF5F-B2E1-4918-8B66-C1C41043DE01,13/31,4004,150,ASPH,2,LIH
8D77AF5F-B2E1-4918-8B66-C1C41043DE01,14/32,6491,150,ASPH,2,LIH
E9DCB474-F4EE-47EA-A477-E96D1EB8F2AB,26-Aug,2404,120,GRASS,2,
E9DCB474-F4EE-47EA-A477-E96D1EB8F2AB,14/32,3296,75,ASPH,2,LIM
D9C03FEA-5B68-4624-9891-AA332F1CC89F,N/S,2600,300,GRASS,,
A4382DC8-C026-4CF3-B4CC-3D5A118AE9CE,NE/SW,7000,300,WATER,,
A4382DC8-C026-4CF3-B4CC-3D5A118AE9CE,NNE/SSW,6500,300,WATER,,
3C158746-8690-46C1-AD3E-B584A88F979D,25-Jul,3200,75,ASPH,2,LIM
AE448644-6D21-4FEA-B489-F90272F0456A,19-Jan,1600,300,GRASS,,
E1DB7B4D-87F4-4EAB-AA61-C1A4C5B11FDC,17/35,3005,60,ASPH,2,OTHER
62D6515D-5590-4DFD-BBB0-18185F5B1BE6,22-Apr,2565,300,GRASS,0,
62D6515D-5590-4DFD-BBB0-18185F5B1BE6,14/32,2575,300,GRASS,0,LIL
5398A947-21F0-4BD9-9533-BB22699ACD74,16/34,4002,100,ASPH,2,LIM
2410685F-8019-4F1D-892D-7007B4FA8E97,H1,50,50,CONC,,
F5AE660C-7AF1-4513-B97C-4F0205DBE137,26-Aug,3400,75,ASPH,2,LIM
F5AE660C-7AF1-4513-B97C-4F0205DBE137,14W/32W,5000,300,WATER,2,
1F73F5C2-A9E0-47E4-AE21-5E5FB1B71690,N/S,4000,300,WATER,,
1F73F5C2-A9E0-47E4-AE21-5E5FB1B71690,NW/SE,4700,300,WATER,,
2DA39952-79AF-4460-BF1A-475359BB4B88,08W/26W,3000,300,WATER,,
2DA39952-79AF-4460-BF1A-475359BB4B88,17W/35W,5000,300,WATER,,
25669AE9-809D-47DD-8A29-A1168439B00F,04W/22W,5600,300,WATER,,
25669AE9-809D-47DD-8A29-A1168439B00F,09W/27W,9000,300,WATER,,
E9144144-52B0-43E0-9780-E7B21AD2D437,24,2541,200,GRASS,2,
E9144144-52B0-43E0-9780-E7B21AD2D437,29,3098,75,ASPH,2,LIM
E9144144-52B0-43E0-9780-E7B21AD2D437,35,1778,200,GRASS,2,
014424BB-33F4-43A9-B657-25FA3FA091D1,18/36,2200,300,GRASS,,
36928D3E-D239-44D0-9B1C-B438764EE86D,N/S,2200,300,GRASS,,
47AA4140-F726-4267-BBFF-C9C9C87A07EF,24-Jun,4400,75,ASPH,2,LIM
47AA4140-F726-4267-BBFF-C9C9C87A07EF,15/33,2581,150,GRASS,2,
0DDC56F9-3B4E-4221-9294-47FC0C92208D,NW/SE,2000,300,GRASS,,
534873B0-4CA4-4AF8-AE9D-75E246CE8835,NE/SW,2000,300,GRASS,,
CC81BC25-CC49-452C-935F-11F5B4D95E72,14/32,2517,160,GRASS,0,LIL
16D27365-F6A9-42D0-8DCE-BC3FBB8C3BD6,23-May,2500,300,GRASS,,
16D27365-F6A9-42D0-8DCE-BC3FBB8C3BD6,14/32,2000,300,GRASS,,
06EDFE8A-879C-4562-BD54-5F34ED6B7968,30-Dec,2755,138,GRASS,0,LIL
9F1841FC-E9BF-4053-A12F-0FFA7654AF30,17/35,2897,165,GRASS,0,OTHER
9B66EFD4-DFD4-43CA-89D4-837EA31F6041,E/W,3000,300,GRASS,,
4B6081CD-4AA0-4C90-9E64-0D0138A4E4C0,17/35,3100,300,GRASS,,
8678E90F-0756-4A34-8D45-4CE20E210288,27-Sep,4500,300,ASP+GRS,,
DC786995-085C-4F97-BD27-2A0F88935537,24-Jun,1953,175,GRASS,2,
DC786995-085C-4F97-BD27-2A0F88935537,16/34,3298,75,ASPH,2,LIM
D61B35F0-BFF4-4DF5-A0DD-E9F3359AE65A,18/36,2200,300,GRASS,,
A9D75515-0136-42CA-AAF2-10F0F1DB3EB2,30-Dec,2000,300,GRASS,3,
39297670-3941-4220-9FED-9ED953C84A9B,21-Mar,2980,250,GRASS,2,
39297670-3941-4220-9FED-9ED953C84A9B,13/31,5500,100,ASPH,2,LIH
DFC1A0E4-73D4-4CA8-943D-73AD9CBC0575,H1,45,45,METAL,3,OTHER
90D960C1-2F61-4C65-9D18-ECE5F990A5CD,35,3598,75,CONC,2,LIM
0941A582-3320-4D5C-9BBA-5641173643AA,30-Dec,5679,100,ASPH,2,LIM
AF3D6EF6-B768-4C13-9070-7BF2AA7517B2,H1,65,65,CONC,2,OTHER
7BFEACC4-0E7C-49B7-9029-103B1089708B,21-Mar,4400,70,GRAVE,,
DD52FB15-7309-42C8-918B-82C33EAEA6A7,29-Nov,1800,300,GRASS,,
084E4DD3-FEA0-49F7-BE16-02EB39891898,22-Apr,1900,300,GRASS,2,LIL
0BF23A3F-FE0B-4DFE-8A07-2D96D9427C55,E/W,3000,300,GRASS,,
C2F2A07D-0F23-4378-BEB5-6A8692EE01DC,21-Mar,2300,75,GRASS,,
72AEC989-1F07-4E7E-95BF-FE95D07447B7,27-Sep,1400,300,GRASS,,
B69E247C-6334-452D-B156-72F01C2BF138,H1,40,40,CONC,3,OTHER
1A28B7BF-34C6-401D-B5D3-F975264C59A3,26-Aug,2731,300,ASPH,,
A49A8DFF-ED2F-47BA-9764-A591686DAD7B,ALL/WAY,1500,300,GRASS,,
8E2BC4E7-229D-4888-9A1A-8FD0A060A84C,N/S,2400,300,GRASS,,
428E0FF7-21ED-40C7-A5FC-4B30FEFCE8B2,21-Mar,2255,48,ASPH,2,OTHER
A8953FE4-8B58-42D0-A5BE-36848023E5D7,17/35,2050,50,ASPH,0,OTHER
EE07C51A-D148-4D2E-A844-14580030568F,27-Sep,2300,300,TURF+GRVL,,
EE07C51A-D148-4D2E-A844-14580030568F,14/32,2200,300,GRAVE,,
66C2A3D2-1CE7-4B76-BF10-4B425592C245,H1,40,40,CONC,,
DF82CC4A-F7E0-45AD-9A8D-F24E427EEB72,H1,60,60,GRASS,,
FC0D2FF5-EBEE-40D1-8647-FC5E31F80890,H1,20,20,CONC,,
BD691DFE-C2D6-47E6-ACAC-AC0C7AB49277,E/W,2200,300,GRASS,,
BD691DFE-C2D6-47E6-ACAC-AC0C7AB49277,N/S,1300,300,GRASS,,
CB99E047-7C04-4091-8A86-516AEF558E95,H1,40,40,ASPH,2,OTHER
E97C768F-84B6-404E-98DB-571907316839,20-Feb,2600,300,GRASS,,
48230D37-7620-47FC-A4D9-C26479265205,H1,60,60,CONC+ASPH,0,OTHER
4D1A9253-B02A-465F-B9D7-14090F2948E9,18/36,3999,75,ASPH,0,LIM
700EA846-F863-4BC1-9E86-8CFDB2D8FD7F,21-Mar,3002,60,ASPH,2,LIM
CDFC2E4E-3CC7-4BFB-8897-248FA77E5C2C,H1,50,50,CONC,3,OTHER
12E8A2A2-D896-4A5C-A6B9-5C06C261061E,18/36,2500,300,GRASS,,
79CAE71E-C85F-4EC1-BB1B-40CB5BE612DD,H1,30,30,CONC,2,OTHER
27C4C6B6-EB71-4FA4-B54B-1CD4864AC616,15/33,4000,75,ASPH,2,LIM
488F20B5-5000-47CB-80D3-E6DBEF198B1A,25-Jul,2830,36,ASPH,,
FC6EB252-EFFD-44B0-BEB5-55DD0181612B,17/35,4000,75,CONC,2,LIM
EA36DF10-9F8D-4D5D-9143-7951BD3E87A7,H1,60,60,ASPH,3,OTHER
761671CF-A2CD-4E23-801D-4ADB3A8A85A2,29-Nov,1500,300,GRASS,,
A064E486-EAFF-419B-B2AC-37659232500C,18/36,3000,50,ASPH,0,OTHER
CC25B592-68E4-4725-AB99-F8C8FBE8A73E,20-Feb,3997,100,CONC+ASPH,2,LIM
CC25B592-68E4-4725-AB99-F8C8FBE8A73E,28-Oct,6500,150,CONC,2,LIH
B1809248-3254-4844-84F7-76DAF7D0803E,H1,50,50,CONC,3,OTHER
743A60B3-A496-431D-A8DC-32E9879D8533,H1,171,63,CONC,,
C67564F1-9B37-42C1-86A1-4EE69F9046C0,29-Nov,1900,300,GRASS,,
5D0E820B-4BD2-4F39-A959-44914233667A,27-Sep,1950,300,GRASS,,
C6B3E21A-2824-4500-875E-75A697B9C44C,25-Jul,2600,300,GRASS,,
B79B8906-591A-4D88-BE3C-6CF79BAAA543,13/31,1800,300,GRASS,,
A23F6D8B-649A-473C-9518-49D559146D3F,30-Dec,1685,300,GRASS,,
302C7490-A142-4B7A-A0C2-1177D98AAE43,22-Apr,4001,60,ASPH,2,LIM
302C7490-A142-4B7A-A0C2-1177D98AAE43,18/36,5000,75,CONC,2,LIM
D913581C-2E19-4482-8825-90DBBC7552AC,H1,60,60,CONC,3,OTHER
98C3CD0A-2007-4356-9346-4165794DBDC8,30-Dec,2700,150,GRASS,,
21A85F23-0DC9-46DA-AF8F-A9CD8EC3719E,H1,65,30,CONC,0,OTHER
9F54D30E-08D6-4C7A-9AAC-B15DB9C29EEB,H1,20,20,CONC,3,OTHER
40CE72D9-FB76-4165-B179-3FED699020E5,20,6501,150,CONC,2,LIH
40CE72D9-FB76-4165-B179-3FED699020E5,31,5500,100,CONC,2,LIM
4E7278B9-7031-4B1F-987E-0F553B89F82D,H1,40,40,CONC,,
42F93EB7-9468-4D31-9488-5C8166CF34E3,15/33,2000,300,GRASS,,
5D5FB304-E08D-421C-A660-FB78E44B525B,13/31,1500,300,GRASS,,
5DABCAB2-A794-4298-92DE-B132B76BCB5E,18/36,3000,300,GRASS,,
4FAAC87A-E070-4B39-875B-E391658D7617,26-Aug,2100,300,GRASS,,
72CA84E0-E419-47E7-B9FA-4A1DDB0FD3B4,H1,60,60,CONC,,
ACE86D58-60E5-47F0-B5BD-87B4E1DC1119,18/36,3420,61,ASPH,2,LIM
0D43F5F2-E62F-473D-853F-8C80A4F4EAAB,20-Feb,2375,35,ASP+TRTD,2,OTHER
EEA2165D-A03D-4DBA-912F-9CEA6A29497C,26-Aug,1000,300,GRASS,,
2A25EF9C-FEEB-438F-9823-BC0C973CDF6D,24-Jun,1900,300,GRASS,,
DBB0D4A5-CF1C-437B-87B4-EE36D75244FA,20-Feb,1200,300,GRASS,,
957DCAA2-ECD4-4FA7-8683-2D6484D88F99,20-Feb,4222,75,CONC,2,LIM
D69ADC1C-91F8-42E2-B8BB-8ED43E236FE5,H1,50,50,CONC,,
4599C8AC-4B19-48CE-A329-71AF0862DACE,16/34,2100,300,ASPH,,
562A06B6-9BC2-4E1C-85A0-F373C823988C,19-Jan,1800,300,GRASS,,
BD6C8EC2-419E-46F0-BEDE-4E00DA52B44B,20-Feb,2500,300,GRASS,0,LIL
16A180F3-83A3-49EE-96AC-6F5F3E26F1D9,H1,50,50,CONC,3,OTHER
37A77564-A752-47DB-94C1-3557A817E8CF,20-Feb,2225,300,GRASS,,
CC37F86F-5E13-439B-8C88-14208A227305,H1,20,20,CONC,,
5D1121FA-CEF1-42FE-9302-3B4D1D0C464B,18/36,2828,300,TURF+DIRT,2,LIL
FC08691C-2CE3-4B0F-98A5-83E0EEB8E391,18/36,900,75,GRASS,,
A1CFC773-B508-42D3-BE5B-856D56D9B10B,20-Feb,2000,300,GRASS,,
C5951740-3862-4422-814A-D05873D5EE80,19-Jan,4000,75,ASPH,2,LIM
13CCB824-939A-4AF5-A597-7277DBBE3A29,H1,40,40,GRASS,,
44265CCD-7D34-4410-A222-A26B2FBA91C3,16/34,2225,55,GRASS,,
F4F2BAD5-4581-47CE-A86E-A4BC6AAE2418,24-Jun,3203,50,CONC,0,LIM
608CBFCF-CF2F-43E0-BB8D-A6996AA9978D,15/33,1800,300,GRASS,,
00CBB933-B9A0-45A3-999E-3998EB62C8AC,17/35,5000,300,GRASS,,
29445BA7-108F-47A1-B935-A00E39CFD494,N/S,2640,300,GRASS,,
8AC577FE-28ED-4BEC-A9DB-1C4D02BE1F36,24-Jun,2545,300,ASPH,,
38206BEC-ABE6-4DF1-809C-01487E795EEA,NE/SW,2000,300,GRASS,,
773EE5DF-35CB-4B0B-9F4F-1018472ACEF5,17/35,4400,100,CONC,2,LIM
38A1C075-7505-4D87-93BB-9D7CAFCC7E6C,H1,20,20,CONC,3,
B6D6E911-599E-4A98-84F1-5705C431CB1A,H1,60,60,CONC,0,OTHER
7A1679C7-4828-48AA-BF3E-F38AC5921233,17/35,4000,75,ASPH,2,LIM
60192469-3360-4055-8C40-5725C8981F34,27-Sep,2400,300,GRASS,,
60192469-3360-4055-8C40-5725C8981F34,18/36,2500,300,GRASS,,
8265A899-A7A8-4520-BE70-EB02B498FCA4,19-Jan,1800,300,GRASS,,
CC0138D4-17E0-41E6-92E4-5254E7A240C4,16/34,2300,50,GRASS,,
5CBFEAE5-A014-4661-AD75-2C1867689902,18/36,470,300,GRASS,,
C82F2E16-3B9A-44A0-A1A6-B4FEB31EB77B,18/36,3420,175,GRASS,,
06726387-E698-4940-8AF7-880620170D04,25-Jul,3198,50,ASPH,2,LIM
319248B2-8ED2-47D2-B893-A22E3BCAD277,H1,40,40,CONC+ASPH,0,OTHER
D2D0778C-5B5A-433B-B1CE-01F1390CFA4A,18/36,1700,300,GRASS,3,LIM
B89D94E3-4658-4A23-98A4-856DCD79C466,28-Oct,1800,300,GRASS,,
